Wavelength (nm),Au@BSPP@10C,Au@BSPP@25C,Au@BSPP@40C,Au@BSPP@60C,Au@BSPP@70C,Au@BSPP@80C
910,1.21877430258099,1.01564959063852,0.354803557868012,0.0691198694534121,0.0408398204162197,0.0397675410471783
909,1.21446153113359,1.01664650863481,0.355615989096121,0.0693549773292659,0.0409271917835048,0.0392460493880027
908,1.22150062475496,1.02082118839213,0.35619177470996,0.0690706112945172,0.0411156176719703,0.0395125856768894
907,1.21699342256413,1.02219813621853,0.357858426956111,0.0688543118086518,0.0407905111347535,0.0395690656621641
906,1.22127142772921,1.02491543837643,0.357996324831437,0.0691585697077823,0.0402210734278133,0.0390636156687786
905,1.22659005303867,1.02664836726937,0.359804818257235,0.069914021203474,0.0412187559295498,0.0395637632627792
904,1.22846602582042,1.02942092563846,0.361742080005246,0.0714896652885167,0.0422127731611142,0.0406132543967234
903,1.22881006403239,1.03244913527373,0.362286017771439,0.0712807292480727,0.0415796764600685,0.0408177812622658
902,1.23074176936024,1.03402067400631,0.363836159491284,0.0716834969498737,0.0418320576135791,0.0399547264721855
901,1.22950787846421,1.03271323394219,0.364787799896428,0.0712078937576479,0.0411608087942215,0.0402256455060236
900,1.23531085091213,1.03519382529863,0.366405436661731,0.0717068541631335,0.041293478162161,0.0402116454433428
899,1.23623170160346,1.03974977581807,0.366900930489379,0.0714928696756699,0.0420290036618852,0.0408457071924096
898,1.23704106479982,1.04262987294578,0.368736196796693,0.0721554647375845,0.0422302614132934,0.040984311214833
897,1.24105736274418,1.04367552332801,0.36977439373961,0.0724604545061679,0.0420169984587702,0.0402755723248117
896,1.24437757725673,1.04577728371071,0.370835932223023,0.0726750387940053,0.0425071146470602,0.0408852957019991
895,1.24670309800099,1.04905952592557,0.372458568493333,0.0741555702828315,0.0433861602955668,0.0419412678202375
894,1.24358624435008,1.04875905337782,0.37382387544876,0.0744750584782715,0.0433927968380497,0.0418087994723888
893,1.24768107261951,1.05344123765205,0.374591754040519,0.0747517941119995,0.0435280957094394,0.0421394613994777
892,1.2495886646039,1.05349836540377,0.376233219778802,0.0747865714393244,0.043670821757361,0.042497094510592
891,1.25054772919056,1.05606650393237,0.377587275344722,0.0752003923704163,0.043577230303607,0.0424100346798311
890,1.25253355226302,1.0567601993992,0.378355532991306,0.0756306906385735,0.0438209822926419,0.0423731608262676
889,1.25430272571901,1.05634065147877,0.379998117887577,0.0762697027831736,0.0440961870817296,0.0424092069815866
888,1.25038909135632,1.05834677403048,0.38095289670576,0.0771186601281919,0.0445210516600118,0.0427195902488808
887,1.25457050817101,1.06289470253772,0.382007929127052,0.0770585945249677,0.0446172277479257,0.0433028402690274
886,1.2619385726258,1.06263683277797,0.383749931958728,0.0773766997426475,0.0448496527638129,0.0434848321078805
885,1.25782291312541,1.06531811347668,0.384420232126461,0.0777751623467327,0.0448225588019366,0.0436400230769681
884,1.26137281192119,1.0673920072631,0.385810889281271,0.0780462019633296,0.0449672900073159,0.043677977897287
883,1.26258292497207,1.0700470813013,0.386714816975083,0.0787055672325464,0.0455097577321994,0.0438265373673647
882,1.26420960915201,1.07214010625651,0.388592998494872,0.079621613531455,0.0464446851519857,0.0449492892720103
881,1.2654821311793,1.07402380878624,0.390835810562331,0.0803698670338823,0.0474105004901067,0.045587522042422
880,1.26473252806029,1.07483748942438,0.391325956807468,0.0809651137660622,0.0476108019650167,0.0459864518938288
879,1.26548409893638,1.07582246510836,0.392457483356339,0.0804641008497102,0.0474392000772971,0.0455889308404071
878,1.27291147887825,1.08027895467626,0.394243888998043,0.0814125297581924,0.0478045203568722,0.0461595533968808
877,1.27692127003801,1.08209715306268,0.394536137349919,0.0813474343347641,0.0477257513441516,0.046340096863956
876,1.26978969513585,1.08225952639241,0.39564024470727,0.0828773655888725,0.0480547630864658,0.0462075470231376
875,1.27130916277981,1.08338039559313,0.396095794730642,0.0834833083953642,0.0483784974022887,0.0464332486321119
874,1.26878212554274,1.08813149962798,0.398513917221598,0.0836118287544568,0.0487280148265976,0.046726285606499
873,1.27346214478378,1.08403524063259,0.400105088704306,0.0842938172167351,0.0489758058479285,0.0469593809234146
872,1.27099843007909,1.08898593250427,0.400478959935303,0.0848710853208639,0.0495437612874895,0.047774611877617
871,1.27832314948958,1.09020874606707,0.402088075534713,0.0849803097004508,0.0493423055248217,0.0480356508688476
870,1.26972926531801,1.09245680348357,0.403273088934782,0.0860268871993491,0.0508745249550684,0.0478187384432232
869,1.2778206703296,1.09320312151762,0.405927742749232,0.0865958163867309,0.0504386050599523,0.0489267520483656
868,1.2805340211029,1.09799028421443,0.405739329211867,0.0870814021467451,0.050805759823394,0.050074258678731
867,1.28222917576259,1.09646363834214,0.406349415570248,0.0878207024750844,0.0512591760244929,0.0500673449525663
866,1.28222260665787,1.0975823241585,0.408048161584181,0.0883549300912886,0.0520644030972536,0.0497033387969229
865,1.28831851152756,1.09734119761871,0.410507471487645,0.0880487524013121,0.052317521987644,0.0495648550054243
864,1.28525883393997,1.09557083239218,0.410096551615755,0.0893024852978983,0.0518471322127651,0.051051740652777
863,1.27833205523001,1.09845861766297,0.413393742384529,0.0897922226497489,0.0530292693991352,0.050776836905944
862,1.28967440787761,1.10017479489385,0.412167420868467,0.0891821238708674,0.053888103190009,0.0520873122975738
861,1.29349490435046,1.10208246501968,0.415150081546047,0.0914939839540944,0.0537948916719409,0.052312032433893
860,1.28299733024317,1.10294357396537,0.416133282324613,0.0912772774936671,0.0542997799776542,0.0523840737465491
859,1.28546242206151,1.10235556349114,0.417496596154072,0.0916204859677519,0.0548768896078237,0.0530773847486059
858,1.29006659708103,1.09650263118292,0.418981124531484,0.0932100112785798,0.0549126374438352,0.0536376700438907
857,1.28832030270535,1.09954827707505,0.418675558367885,0.0940998769690133,0.054267220989889,0.0541072187750506
856,1.28739841487611,1.10506796782675,0.418890145194539,0.0941762048437886,0.0561810473911586,0.0540636213536113
855,1.28302256766154,1.10953294466161,0.42286853765517,0.0942214163053112,0.0566877456347109,0.0567045582557106
854,1.29612633873743,1.10854392174527,0.424797678172772,0.0958293833253945,0.0575341102946195,0.0554521789309697
853,1.27727428748297,1.11229140428673,0.425951164683764,0.0963644789562726,0.0572759842705641,0.0553725105916271
852,1.29630823165285,1.11062698834063,0.425357046377541,0.0962799140184652,0.0578970815675416,0.0565913068578893
851,1.29028334237884,1.11138527463313,0.426729513812098,0.0972230159446571,0.0578250958931775,0.0572057846958458
850,1.29353430744628,1.11854863929348,0.42780211335336,0.0975198225164435,0.0598536863367373,0.0574356810974514
849,1.29479342976362,1.11349797322804,0.428976581263479,0.0983016307422902,0.0585077833537214,0.0576931925566831
848,1.29154243178623,1.11831449759527,0.429817027835791,0.099476858101235,0.0594085161192314,0.0580434261256152
847,1.30045149968582,1.11698883118714,0.433746073262105,0.100127842945583,0.0599124290689101,0.0591560668127555
846,1.29967477513469,1.12253608437575,0.434232765068738,0.10064424292218,0.0601612154997892,0.0585965905644901
845,1.30268436979142,1.11820599114287,0.432413918007357,0.10218056417162,0.0605150527024543,0.058946100920087
844,1.3055724462519,1.11614624728112,0.434601513294987,0.102045710152937,0.0608994663624352,0.0598868451421073
843,1.29771586665092,1.12224682766859,0.43562726369792,0.102188686877385,0.0611898850801205,0.0605637963177016
842,1.29748209379511,1.12019070584813,0.438103573158254,0.102776840272626,0.0616580681279608,0.0610028245855674
841,1.30512321642453,1.11885216153211,0.437775106777065,0.103880566886068,0.0628408950573338,0.060698152279642
840,1.30167739419395,1.12508137445756,0.439028252145146,0.104841161714649,0.0635191142895806,0.062396927468177
839,1.30144769831202,1.12091420869013,0.440964309148206,0.105751904658722,0.0637347807015572,0.0623218913192082
838,1.30613498155074,1.11986910434727,0.441885188186721,0.105796058633384,0.0638732400719667,0.0629251470315547
837,1.30223409243732,1.12284678664934,0.44204762103795,0.10639738903956,0.063928690166559,0.0628659954098785
836,1.29974039010906,1.12443897638705,0.443581370172958,0.106943355618445,0.0647742134163894,0.0629949006453178
835,1.30175342469445,1.1236065156766,0.445467405441186,0.108012388565849,0.0653444782318192,0.0637037548269574
834,1.30287065553971,1.12648548218529,0.446421661745387,0.108786928029651,0.0659616825387977,0.0646612115907153
833,1.3052624194848,1.12388824397443,0.447867570363091,0.108841435691187,0.0666468791504337,0.0648855914975735
832,1.30271860606841,1.12573509742341,0.448909565577153,0.110907787205657,0.0653827231350567,0.0648040536897519
831,1.30504368718138,1.12095721261749,0.448226794655109,0.109259333258991,0.065661582418496,0.0644194125639662
830,1.2994078044359,1.12540500327409,0.449209277966204,0.109574777897868,0.0660365968306896,0.0641415595207987
829,1.30362799152718,1.12613089294046,0.450336487170383,0.11049067152358,0.0656110288965907,0.0638934220073144
828,1.30773248775412,1.12935445859861,0.452437475566369,0.111155814865547,0.066276463717302,0.064645409903162
827,1.30543513772329,1.12689730395361,0.453314364498219,0.111904366229816,0.0668238271183769,0.0654752349618243
826,1.30239265887465,1.13002992823732,0.452502300317291,0.111886346758388,0.0666736189646937,0.0651855767901996
825,1.30249033942969,1.12788415363422,0.454217005961625,0.111801484430512,0.0664171536008647,0.0645103079201407
824,1.30439372659407,1.12821770314819,0.455339652414782,0.112820190014023,0.0668569789217885,0.064924848109248
823,1.30617738199263,1.12934709293453,0.456652412101507,0.11401411995527,0.0681083608953267,0.0662167333082313
822,1.30654177075628,1.12885348599094,0.457240063099482,0.114908572891365,0.0677156704722403,0.0670776629176274
821,1.3060834517602,1.12945318798938,0.457706702319531,0.115368172738418,0.0681561472242465,0.0667000887770453
820,1.30500515258098,1.12618947346762,0.458167933268357,0.11474556894091,0.0683938548222432,0.066918367767433
819,1.30251017688225,1.12869727080044,0.460857376072192,0.115710455177465,0.0688002916772457,0.0672053163852835
818,1.31147354583274,1.13309804049333,0.45963699052322,0.117277844337404,0.0690468491896813,0.067340926975084
817,1.30219875876819,1.12534143279916,0.460243150449312,0.117403333646122,0.0691266379549529,0.0675777350022683
816,1.31599862615094,1.1321199004922,0.462446074685998,0.118206747280405,0.0702818929314634,0.0677574529947201
815,1.30054108440774,1.13060498765209,0.462843153989213,0.118058229753686,0.0698036565819921,0.0682329858251547
814,1.30061258446495,1.12730075404597,0.463211790251581,0.118173308568345,0.0708367079671844,0.0682835728531958
813,1.30609435304206,1.12890324812829,0.463877495992499,0.119624379283073,0.0705040505654213,0.0697130447854222
812,1.30835232135415,1.13022452888769,0.464701547135656,0.120242651960505,0.0715891343853722,0.0688077224590127
811,1.30715439277055,1.1302474570752,0.465689156276111,0.120831991563213,0.0715243044413238,0.0695527194777935
810,1.29971806571113,1.13579791393354,0.466129454992456,0.12077766738794,0.0721361177248918,0.0702485699565722
809,1.30093111605075,1.13146679527951,0.467894100996951,0.122628683792663,0.0724636660642052,0.0710429000645423
808,1.29640388079542,1.13483354253893,0.469249846556924,0.123182701523974,0.0727072019199723,0.070089932882453
807,1.30546736863576,1.1314281683226,0.468778948719799,0.123849992551751,0.0726528228400394,0.0706436192886717
806,1.30462792271442,1.13164823903946,0.469021003266868,0.124123438584076,0.0740658572910396,0.0714488037959033
805,1.30733131241075,1.12522649405658,0.470557130773798,0.124838379676612,0.0740653354010904,0.0711377233754313
804,1.30528097890769,1.12877404382773,0.469952607023174,0.125628057215595,0.0749899407948756,0.072332623197674
803,1.31031944719803,1.12816258636961,0.470311772388554,0.126105793126882,0.0738662647870755,0.0724592004756673
802,1.30427090566802,1.13097904283448,0.474027408503504,0.126478190996356,0.0756367602986128,0.0732282947967858
801,1.30422706110962,1.13221803220473,0.47146436647177,0.128210904454405,0.0751718912755441,0.073478912653062
800,1.30367620313203,1.12939996286714,0.471734767204033,0.12816121288622,0.0765203534982659,0.073822601769319
799,1.30151439155319,1.13144975870384,0.472834050734203,0.129113191302017,0.0761830071765997,0.0741806883286483
798,1.30219752587296,1.12351512662232,0.473517570298588,0.128838014306391,0.0773096083014696,0.0745233354251954
797,1.30373031327857,1.12727867491756,0.473356405336994,0.130231402849618,0.0770942062732317,0.0744266332725734
796,1.30981921884823,1.12909856410881,0.473839077802868,0.130611832670113,0.0774636030500328,0.0756454798064214
795,1.30488304007895,1.12389904691023,0.475824196817601,0.131954947054921,0.0787465276518571,0.0762954988381333
794,1.3039836006182,1.1238437438771,0.475092360800777,0.132250428872841,0.0794288382397206,0.0766771261543141
793,1.30552771813522,1.12674789924495,0.475818002756257,0.133031347231891,0.0790316509181173,0.0759678855518945
792,1.30400774178806,1.12697414953313,0.47396684545449,0.133360640342036,0.0793309755874101,0.0778826163941332
791,1.30065849034465,1.12868917647622,0.476392412996015,0.133926836813345,0.0804731047538144,0.0782269580659383
790,1.3001843095927,1.12620561262302,0.476697242524859,0.134624478104401,0.0810833438104895,0.0782820706388083
789,1.2982105365832,1.12487206809996,0.476590735331503,0.13577294805436,0.0811960822680656,0.0783703645219024
788,1.29690942961705,1.12673117674239,0.478664753018054,0.13646806988393,0.0823088720738127,0.0794763324154396
787,1.30553569561967,1.12546067826903,0.478218223731762,0.137088484648232,0.082989129288882,0.0801286904659514
786,1.30646073628517,1.12498712880775,0.478007367611239,0.137310164707925,0.0823749879628345,0.0793382469346392
785,1.30165633097938,1.13043088247297,0.479164209906194,0.138234600758491,0.0839463293826792,0.0807438698676704
784,1.30249952753156,1.12360922538681,0.478366989860609,0.139205376564642,0.0844820668529736,0.0817512145801327
783,1.29810741780266,1.1270129892457,0.478424742446751,0.139604533951076,0.0844574464059491,0.0822950431417746
782,1.30642273098601,1.12485666858604,0.478234573443826,0.140693357246012,0.0852347799763988,0.0823246100593352
781,1.30527222189806,1.12901084613347,0.477769975405484,0.140959570855388,0.0855629678675434,0.0834957634161891
780,1.30100128907388,1.11854617353901,0.479496836846482,0.141794210154447,0.0863965732192439,0.0839359027610169
779,1.30248150864572,1.1235871610953,0.478940026588201,0.142455524782073,0.0868557564958876,0.0839881011905164
778,1.29845824383149,1.12543942676931,0.478698460951987,0.144235551895425,0.0875732635443287,0.084888458658707
777,1.30578136924725,1.12901864160165,0.480242161769686,0.144364964016963,0.0874243802876703,0.0854370832977755
776,1.3034784751881,1.12396098605984,0.479510892168011,0.144896549913899,0.0885809753007325,0.0854212006065189
775,1.30545752912789,1.12143819766003,0.478681236455404,0.145415689575441,0.0889197397037455,0.0862713624818057
774,1.30435586913599,1.12331633046812,0.480178223280677,0.145838561376628,0.089307763398063,0.0864835630365376
773,1.29932741323985,1.12335686477196,0.480675040169078,0.146180830730921,0.0903055855095183,0.0872308007363016
772,1.3054773391286,1.12277002393067,0.480167509127558,0.147323753342408,0.0905295875377139,0.0878508381347475
771,1.29862634588534,1.12240957519913,0.480419713756804,0.148422910022739,0.0911899928825114,0.0882145004938945
770,1.29551347523182,1.1204949939425,0.479837376894639,0.14909557132461,0.0916774526706312,0.0895141047095432
769,1.30118873154144,1.12292820086711,0.479685294074697,0.149229250495478,0.0925460489003916,0.0900246545372027
768,1.30261476868034,1.1209122851547,0.479815340533438,0.150974572525063,0.0932986013654552,0.0905033465173943
767,1.30108519452768,1.12140952466284,0.480177245701003,0.151269828185684,0.0940604643717001,0.090593044431178
766,1.30276583966998,1.12377635685948,0.479250005850027,0.1516666901605,0.0945450761344555,0.0913406520668686
765,1.30279722329388,1.1185505949018,0.479886845564886,0.15254781792062,0.0949265006279972,0.0920557898787403
764,1.30389092532566,1.12251222970773,0.479748730318041,0.153358802217929,0.0959403982787542,0.0932553468669151
763,1.30171281510271,1.12251986649123,0.479600075974065,0.154016055267356,0.0966920043384499,0.0942502306169149
762,1.29926034600637,1.12246426691311,0.479654360548552,0.154640376016318,0.097657265074574,0.0945925467919446
761,1.30141793421166,1.12028229428463,0.480261169153934,0.155900537862061,0.0977205402169377,0.0954605810352273
760,1.30177339057886,1.12231650788021,0.47961886001232,0.156655319505726,0.0987796917911752,0.0956036963073845
759,1.30471847108014,1.12189945105642,0.479726268765887,0.15699771467204,0.0992694711179206,0.0966697864875591
758,1.30016193007169,1.12056345398655,0.478975003734842,0.157378164816953,0.099964980791696,0.0971791745688203
757,1.30323696241249,1.12165227786716,0.479316539611261,0.158418127710958,0.100753231144837,0.0978632997171416
756,1.30323692989018,1.11521787191369,0.47849060456592,0.159711600058682,0.101675388156028,0.0987855413018386
755,1.30066033314676,1.11999901309144,0.478760428025744,0.160088335922809,0.101825409880134,0.0996556555006149
754,1.30525568862248,1.11823071497385,0.478133254069187,0.15993365175001,0.102739879019168,0.0998811780054116
753,1.29844647108274,1.11829350793641,0.478955155710599,0.161812519582199,0.103592756261532,0.100693266285393
752,1.30658483363909,1.11688988783376,0.478662298091549,0.161794221871901,0.104320638875623,0.101168871176133
751,1.30172474154825,1.11908497586131,0.478183463175162,0.162681401747786,0.104920686528425,0.102241782982556
750,1.30255797230608,1.12090283858216,0.47854638680376,0.163276804044076,0.10526710073473,0.1028044566784
749,1.3034321075912,1.11898410695433,0.477173664024698,0.164604627338463,0.106572673478635,0.10362975731273
748,1.30599137467193,1.11816980003159,0.47779883051506,0.164948581394701,0.107310476818631,0.104478557637258
747,1.30461800432902,1.11854940453047,0.477053801124854,0.165350912822549,0.107815385860068,0.104701657709325
746,1.30241872435121,1.11851577788826,0.476837378445152,0.16668483651313,0.108939194143078,0.105632609001975
745,1.30692657131515,1.11652366324241,0.476962266321393,0.167173638850574,0.109441705053813,0.105905686897995
744,1.30326561551344,1.11882072350319,0.476849213698395,0.168160674785422,0.109929960543859,0.107136352052047
743,1.30214636380731,1.11804786838079,0.475805227783731,0.169070673772645,0.110278626582588,0.10783555992747
742,1.30394740766713,1.11776060859292,0.476000958357418,0.168902674921422,0.111457315705002,0.108431216584017
741,1.30605507042708,1.12106277410723,0.475978805980582,0.170675472870735,0.112680884699793,0.109606828064388
740,1.30417416014845,1.1170734337706,0.475116787009949,0.170557799569158,0.112826903034278,0.109972207178023
739,1.30414939050242,1.11838660947621,0.475570312714973,0.171185528912229,0.114060232825883,0.110591306430989
738,1.30231375785798,1.11607027926796,0.474856903860249,0.172098547649319,0.114325392687588,0.111461632024654
737,1.30434869582935,1.11811751514882,0.474445296201707,0.172740107086262,0.114893126368096,0.112549171367611
736,1.30349230507896,1.11940569883295,0.474919445525798,0.173080271836644,0.115867298075411,0.112816732849072
735,1.30491147551193,1.11674710352347,0.473948535565139,0.174112687719904,0.116024603397487,0.112634649642525
734,1.30502546446115,1.12072916085604,0.47345665477085,0.174075930789041,0.116822520987794,0.113620004237375
733,1.3073889663629,1.11919123275427,0.473095611149907,0.174833845238293,0.117305279307978,0.114282316345802
732,1.30665713907133,1.1204385855095,0.472990906541143,0.175034870112045,0.117873732394412,0.114501143975996
731,1.30618180235418,1.11977052587751,0.472301878599415,0.175836952115933,0.118125261918622,0.115158660414971
730,1.30333450777626,1.11928405852562,0.47233613315046,0.176484528433727,0.118646277416946,0.115722585584793
729,1.30630378934106,1.11962116585527,0.472289974623483,0.177257134594984,0.119454449700831,0.115893325755038
728,1.30607422025801,1.1180717338812,0.472660802266814,0.177999058566241,0.119916772845729,0.116545134589388
727,1.30452627000069,1.11994309553638,0.47165669293572,0.178700491878748,0.120719111554407,0.117546944684054
726,1.30621847671849,1.11851943375608,0.471711527521493,0.179808674773808,0.121077372599978,0.117930003933228
725,1.30598365064199,1.11697574192413,0.470955803852368,0.179664070844613,0.12190218441069,0.118791729362861
724,1.30801044683497,1.12032882143818,0.470629193133583,0.180384513691837,0.122395635275493,0.119444191286607
723,1.30713696729521,1.11920098278576,0.470616914147539,0.181158241948532,0.123564401211263,0.120079101617062
722,1.30738509188249,1.12109257881602,0.47036127643646,0.181871568471551,0.124128778350031,0.120396836884899
721,1.31114093061541,1.12219906566183,0.468991429791966,0.182201952000893,0.124892558495938,0.121269909940292
720,1.30873224166262,1.12230098430518,0.469484533279166,0.182744108025099,0.125679776192521,0.122321353750696
719,1.30677194785521,1.11987025569861,0.469671977057418,0.183866939764972,0.126503615435333,0.12248750117969
718,1.30816761713885,1.12141038054579,0.468839325899574,0.184570795405188,0.127470050200241,0.123496730718209
717,1.3077641994954,1.12172498897257,0.469368108541349,0.185471593883996,0.127887055227227,0.124363413914613
716,1.30837186893297,1.12215563852215,0.469609575855786,0.186376928532689,0.12906102700914,0.125223644722103
715,1.30778211025851,1.12209678517368,0.46874645898588,0.186387345656928,0.12984153206144,0.125840711389394
714,1.30795964750742,1.12241232034451,0.468873651306871,0.187420238473122,0.130083117116785,0.126274572081328
